Date,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
2004-12-20 0:00:00,18,30.2,21.4,96,21,0,3,270,0,W
2004-12-21 0:00:00,19,28.2,23.4,90,18,5.3,6,270,2,W
2004-12-22 0:00:00,19,26.4,22.6,92,0,1.8,2,360,0,N
2004-12-23 0:00:00,19,27.3,21.8,95,0,1.5,5,360,1,W
2004-12-24 0:00:00,20,27,22.6,94,19,6.2,5,360,1,N
2004-12-25 0:00:00,21,26.2,22.3,95,0,0.5,3,225,0,W
2004-12-26 0:00:00,20,26.3,22.5,94,39,1.6,2,270,0,N
2004-12-27 0:00:00,19,26.6,22,91,6,0.6,6,360,1,W
2004-12-28 0:00:00,19,27.6,22.6,93,8888,5.6,4,360,2,N
2004-12-29 0:00:00,21,26.8,22.8,95,1,2.7,4,360,1,N
2004-12-30 0:00:00,20,27.5,22.9,93,8888,8,4,360,2,N
2004-12-31 0:00:00,20,27.4,23.1,94,0,4,5,360,2,W
2005-01-01 0:00:00,21,27.8,23,91,0,4.7,3,270,0,W
2005-01-02 0:00:00,21,26.3,23.5,90,0,2.1,6,270,1,W
2005-01-03 0:00:00,20,25.2,22.1,94,0,1.3,5,270,2,W
2005-01-04 0:00:00,21,26.3,22.6,95,16,1.1,3,270,0,N
2005-01-05 0:00:00,20,27.3,22.4,95,22,5.5,5,360,2,N
2005-01-06 0:00:00,20,23.2,21.2,95,1,0,6,360,2,N
2005-01-07 0:00:00,19,26.8,22,91,7,3.2,4,360,1,N
2005-01-08 0:00:00,19,27.5,22.2,94,0,4.5,5,360,2,N
2005-01-09 0:00:00,19,26.9,22.4,87,2,3.6,6,360,2,N
2005-01-10 0:00:00,18,25.4,21.3,96,0,3.8,6,360,1,N
2005-01-11 0:00:00,18,26.6,22.3,92,1,3.6,4,360,2,N
2005-01-12 0:00:00,18,24.4,22,94,11,0,4,360,2,N
2005-01-13 0:00:00,20,28.1,23.3,85,0,7,6,270,3,W
2005-01-14 0:00:00,20,28.1,23.6,88,0,3,8,270,5,W
2005-01-15 0:00:00,19,27.9,22.7,92,3,4.8,8,270,4,W
2005-01-16 0:00:00,19,25.6,22.3,96,7,0.2,8,270,3,W
2005-01-17 0:00:00,21,26.6,23.1,89,2,2.9,4,270,2,W
2005-01-18 0:00:00,20,26.4,22.2,90,8888,4,8,270,3,W
2005-01-19 0:00:00,20,25.8,22.8,84,8888,5.7,10,270,5,N
2005-01-20 0:00:00,20,23.2,20.9,96,8888,1.7,8,270,4,N
2005-01-21 0:00:00,19,23.4,21.3,95,34,0,11,360,7,N
2005-01-22 0:00:00,20,27.3,21.3,92,6,0,8,45,4,N
2005-01-23 0:00:00,19,23.2,21.1,94,4,0,8,360,2,N
2005-01-24 0:00:00,20,24.8,22.4,92,8888,1.5,5,360,2,N
2005-01-25 0:00:00,20,27.2,22.9,88,10,1,8,270,3,W
2005-01-26 0:00:00,20,26.2,22.5,92,0,4.4,6,270,4,W
2005-01-27 0:00:00,19,27.7,22.9,90,1,7.6,8,360,3,N
2005-01-28 0:00:00,16,27.2,22.9,85,0,5.8,5,360,2,N
2005-01-29 0:00:00,21,26.8,22.5,89,0,3.9,4,270,1,W
2005-01-30 0:00:00,20,26.8,22.3,92,8888,1.6,5,360,2,W
2005-01-31 0:00:00,21,26,21.8,93,35,1.4,7,360,3,N
2005-02-01 0:00:00,20,25.3,22.1,88,13,0,8,270,3,W
2005-02-02 0:00:00,20,27.2,23,89,4,1.4,8,270,2,W
2005-02-03 0:00:00,21,26.7,22.1,94,0,1.7,8,360,5,N
2005-02-04 0:00:00,19,26.6,23,93,67,0,6,360,2,N
2005-02-05 0:00:00,20,27.8,22,98,40,0,6,360,3,N
2005-02-06 0:00:00,19,25.4,21.8,94,8,0.4,5,360,3,N
2005-02-07 0:00:00,20,24,21.2,97,5,0,6,360,3,N
2005-02-08 0:00:00,19,25.4,22.3,90,23,0,8,360,3,N
2005-02-09 0:00:00,20,25.4,22.2,90,7,0,3,360,1,N
2005-02-10 0:00:00,18,26.8,23,90,3,3.8,5,360,2,N
2005-02-11 0:00:00,16,27.6,21.9,91,8888,3.8,8,360,4,N
2005-02-12 0:00:00,21,25.4,22.4,95,8888,1.4,6,360,2,N
2005-02-13 0:00:00,21,28.2,23.1,91,4,3.8,3,360,2,N
2005-02-14 0:00:00,20,27.5,22.6,88,2,7.5,8,360,3,N
2005-02-15 0:00:00,19,28.4,22.3,90,0,6.6,4,360,1,N
2005-02-16 0:00:00,19,27.3,22.3,93,0,5.6,5,360,2,N
2005-02-17 0:00:00,18,27.7,21.9,92,6,7,5,360,2,N
2005-02-18 0:00:00,18,28.1,23.1,92,0,3.3,8,360,2,N
2005-02-19 0:00:00,18,28,22.3,91,0,5.8,5,360,1,N
2005-02-20 0:00:00,17,27.6,21.6,94,0,8,3,360,1,N
2005-02-21 0:00:00,16,27.8,21.2,92,8888,7,5,360,2,N
2005-02-22 0:00:00,19,26.6,22.8,94,7,3.1,3,360,1,N
2005-02-23 0:00:00,19,28.6,22.7,92,12,6.7,4,360,1,N
2005-02-24 0:00:00,19,26.3,21.5,95,0,0.6,5,360,2,N
2005-02-25 0:00:00,19,27.8,22.3,93,9,2.8,8,360,1,N
2005-02-26 0:00:00,18,26.5,21.6,95,11,5,3,360,1,N
2005-02-27 0:00:00,20,27.2,22.2,92,5,3.8,3,360,1,N
2005-02-28 0:00:00,16,27,20.5,90,0,8,5,360,2,N
2005-03-01 0:00:00,18,27.2,22.5,90,0,7.8,6,360,3,N
2005-03-02 0:00:00,20,27,22.6,88,0,7,5,360,3,N
2005-03-03 0:00:00,19,26.3,21.9,87,0,8,8,360,3,N
2005-03-04 0:00:00,16,27,22,90,0,6.6,8,360,2,N
2005-03-05 0:00:00,19,27.6,22.2,90,0,6.7,7,360,3,N
2005-03-06 0:00:00,20,26,22.7,89,0,3.8,6,360,2,N
2005-03-07 0:00:00,19,27.6,22.3,90,5,2.8,4,360,2,N
2005-03-08 0:00:00,21,24,22.2,96,1,0,4,360,1,N
2005-03-09 0:00:00,18,27.4,21.9,91,20,5.3,4,360,1,N
2005-03-10 0:00:00,20,27.5,23.1,93,0,6.9,5,360,2,N
2005-03-11 0:00:00,20,27.6,22.1,94,0,3.4,3,360,1,N
2005-03-12 0:00:00,19,25.5,20.9,98,10,1.4,4,360,0,N
2005-03-13 0:00:00,20,28.5,22.9,92,51,2.3,8,270,4,W
2005-03-14 0:00:00,20,28.4,23.2,90,2,2.4,8,270,3,W
2005-03-15 0:00:00,20,27.2,23.1,89,21,3.8,8,360,4,N
2005-03-16 0:00:00,21,25.8,23.3,90,2,0.5,9,360,3,N
2005-03-17 0:00:00,19,27.6,22.6,90,7,3.1,5,360,2,NE
2005-03-18 0:00:00,20,28,23.6,90,0,4.7,4,360,1,N
2005-03-19 0:00:00,19,28.9,20.8,96,0,0,4,360,1,N
2005-03-20 0:00:00,18,27,21.7,95,41,2,3,360,1,N
2005-03-21 0:00:00,20,26.7,22.5,94,8888,1.8,3,360,1,N
2005-03-22 0:00:00,19,27.4,22.8,92,2,4.7,4,360,0,N
2005-03-23 0:00:00,19,28.4,23.1,92,6,2.2,2,360,0,N
2005-03-24 0:00:00,19,28.9,22.4,93,8888,4.7,3,360,0,N
2005-03-25 0:00:00,19,27.2,21.8,97,18,0,2,90,0,N
2005-03-26 0:00:00,20,27.4,22.7,91,10,0.3,3,360,0,N
2005-03-27 0:00:00,20,28.8,23.5,92,1,3.1,3,360,0,N
2005-03-28 0:00:00,21,29.6,24.3,87,1,7.5,3,45,0,NE
2005-03-29 0:00:00,21,29.4,23.8,90,9,2,3,360,0,N
2005-03-30 0:00:00,21,27.9,23.7,90,14,0.7,5,360,1,N
2005-03-31 0:00:00,20,29,23.3,90,4,0.8,3,360,0,N
2005-04-01 0:00:00,22,28.4,23.7,93,11,1.6,5,360,1,N
2005-04-02 0:00:00,21,23.6,21.2,97,11,0,4,360,0,N
2005-04-03 0:00:00,20,27,21.7,97,8,2.5,4,360,0,N
2005-04-04 0:00:00,21,26.3,22.6,93,2,0.6,5,360,2,N
2005-04-05 0:00:00,20,26.2,21.7,94,23,0,8,360,2,N
2005-04-06 0:00:00,20,25.6,22.6,94,4,0,8,360,3,N
2005-04-07 0:00:00,19,23,21.6,92,3,0,5,360,2,N
2005-04-08 0:00:00,20,28,23,88,2,2.2,4,360,2,N
2005-04-09 0:00:00,20,26.6,22.7,89,19,0.5,8,360,2,N
2005-04-10 0:00:00,19,26.8,21.6,94,0,3.8,3,360,0,N
2005-04-11 0:00:00,19,27.4,22.9,88,2,3,3,360,1,N
2005-04-12 0:00:00,20,26.4,22.1,93,0,1.6,4,360,1,N
2005-04-13 0:00:00,21,25.8,22.5,93,0,0,5,360,2,N
2005-04-14 0:00:00,19,27.4,22.5,90,8888,0,6,360,2,N
2005-04-15 0:00:00,20,26.6,22.7,91,1,6.3,5,270,2,W
2005-04-16 0:00:00,21,27.4,23.6,90,0,4.6,6,270,2,W
2005-04-17 0:00:00,19,28,22.5,89,1,6.4,5,270,2,W
2005-04-18 0:00:00,19,27.8,22.7,90,0,6.5,3,270,0,N
2005-04-19 0:00:00,20,28,23.3,91,0,6,5,270,1,W
2005-04-20 0:00:00,21,27.4,22.7,93,0,3.4,5,360,1,N
2005-04-21 0:00:00,18,29.2,22.5,90,2,5.4,2,180,0,S
2005-04-22 0:00:00,20,27.5,23,88,25,3.4,4,180,1,S
2005-04-23 0:00:00,21,26.7,22.1,95,55,3,3,180,1,S
2005-04-24 0:00:00,18,27.4,22.6,92,21,3.4,3,180,1,S
2005-04-25 0:00:00,19,29,23.9,89,1,7.7,4,180,0,S
2005-04-26 0:00:00,21,28.5,24.6,86,0,8,3,180,0,S
2005-04-27 0:00:00,21,28.7,24.4,89,0,6,4,180,0,S
2005-04-28 0:00:00,20,29.4,24,93,0,5.4,2,180,0,S
2005-04-29 0:00:00,21,27.8,23.6,93,17,0.7,3,180,0,S
2005-04-30 0:00:00,18,28.2,22.8,92,1,7.8,2,180,0,S
2005-05-01 0:00:00,19,28,23,92,0,7.1,3,180,1,S
2005-05-02 0:00:00,21,26,23.1,94,0,1.4,2,180,0,N
2005-05-03 0:00:00,19,27.8,23.3,93,6,7.9,4,180,1,S
2005-05-04 0:00:00,21,27.5,23.8,92,0,4.8,3,180,1,S
2005-05-05 0:00:00,21,28.4,24.6,92,0,7.3,4,180,1,S
2005-05-06 0:00:00,20,27.4,22.4,96,9,2.3,3,180,0,S
2005-05-07 0:00:00,21,27.9,23.6,89,44,0.8,2,180,0,S
2005-05-08 0:00:00,21,28,23.2,94,3,0.9,4,180,0,S
2005-05-09 0:00:00,20,23.2,22,96,4,0,2,180,0,N
2005-05-10 0:00:00,20,25,22.1,95,26,0,3,180,0,S
2005-05-11 0:00:00,20,26.9,22.6,94,8888,0.8,3,180,0,S
2005-05-12 0:00:00,20,27.4,22.2,96,6,0.8,18,180,0,S
2005-05-13 0:00:00,21,26.5,22.1,95,12,0,5,180,0,S
2005-05-14 0:00:00,21,26.4,23,91,7,0,5,180,2,S
2005-05-15 0:00:00,20,26,23.3,92,3,1,5,180,2,S
2005-05-16 0:00:00,18,26.8,22.4,89,0,8,4,180,2,S
2005-05-17 0:00:00,19,28,22.1,90,0,6.2,5,180,1,S
2005-05-18 0:00:00,19,27,22.2,95,0,5,10,180,2,S
2005-05-19 0:00:00,20,26.5,23.2,89,1,8,8,180,4,S
2005-05-20 0:00:00,19,26.4,23,93,0,3.9,9,180,4,S
2005-05-21 0:00:00,21,26.8,23,92,8888,4.4,3,180,3,S
2005-05-22 0:00:00,19,27,23.1,93,8888,4.5,2,180,1,S
2005-05-23 0:00:00,20,26.3,23,92,3,0.9,4,180,0,S
2005-05-24 0:00:00,19,27.5,23.3,92,8888,7,3,180,1,S
2005-05-25 0:00:00,19,27.8,23.5,92,0,3.8,3,180,1,S
2005-05-26 0:00:00,19,28,22.2,94,0,3.2,3,180,0,S
2005-05-27 0:00:00,20,26,22.6,94,7,0.7,6,180,0,S
2005-05-28 0:00:00,20,26.6,22.1,92,5,2.6,5,180,2,S
2005-05-29 0:00:00,20,27.2,23.2,87,2,5.6,5,180,2,S
2005-05-30 0:00:00,20,25.6,22.4,92,8888,3.1,5,180,2,S
2005-05-31 0:00:00,21,27,23.1,92,8888,6.9,5,180,1,S
2005-06-01 0:00:00,21,25.5,22.2,94,0,2.9,4,180,2,S
2005-06-02 0:00:00,19,27.6,23.4,90,8888,7,6,180,2,S
2005-06-03 0:00:00,21,26.8,23.2,91,2,3.7,4,180,2,S
2005-06-04 0:00:00,20,27,23.5,90,0,7,6,180,3,S
2005-06-05 0:00:00,20,26.6,22.9,88,0,5.4,8,180,5,S
2005-06-06 0:00:00,21,27.2,23.9,85,8888,7.3,6,180,3,S
2005-06-07 0:00:00,21,24.4,22.2,91,0,0.2,8,180,3,S
2005-06-08 0:00:00,21,27,23.2,88,1,4.5,8,180,2,S
2005-06-09 0:00:00,20,28.5,23.7,90,8888,7.7,4,180,0,S
2005-06-10 0:00:00,20,28.6,22.5,94,4,0,2,180,0,S
2005-06-11 0:00:00,19,28,22.9,93,3,7,3,180,1,S
2005-06-12 0:00:00,19,25.6,21.9,94,0,1.2,3,180,0,S
2005-06-13 0:00:00,20,28,23.3,90,2,1.7,4,180,1,S
2005-06-14 0:00:00,20,26.6,22.4,95,0,1.2,3,180,0,S
2005-06-15 0:00:00,20,26.3,22.5,94,1,1.1,3,180,0,S
2005-06-16 0:00:00,20,28.1,22.7,94,0,6.4,3,360,1,S
2005-06-17 0:00:00,20,26.6,21.6,94,0,2.1,4,360,0,N
2005-06-18 0:00:00,18,27,22,94,44,3.4,3,180,0,N
2005-06-19 0:00:00,19,27.4,22.5,94,3,2.2,2,180,1,S
2005-06-20 0:00:00,21,27.4,23.7,96,4,5.5,3,180,0,S
2005-06-21 0:00:00,21,25.5,21.3,95,0,,4,180,1,S
2005-06-22 0:00:00,20,27.6,22.6,91,0,,5,180,1,S
2005-06-23 0:00:00,19,26.6,22.3,91,0,4.3,3,360,0,N
2005-06-24 0:00:00,19,27,22.5,93,11,0.4,3,180,0,S
2005-06-25 0:00:00,20,26.8,20.7,96,11,0,4,180,0,S
2005-06-26 0:00:00,19,27.1,22.1,93,19,3,4,180,2,S
2005-06-27 0:00:00,19,26.6,23.3,89,0,7.8,8,180,2,S
2005-06-28 0:00:00,18,26.3,22.2,91,0,7,8,180,2,S
2005-06-29 0:00:00,19,26.8,21.1,96,0,2.2,3,180,1,S
2005-06-30 0:00:00,21,24.2,22,89,7,0,4,180,1,S
2005-07-01 0:00:00,19,26.6,22.1,92,8888,2.9,5,180,1,S
2005-07-02 0:00:00,19,26.7,22.2,90,0,7.1,5,270,2,S
2005-07-03 0:00:00,20,27,21.4,94,0,0,4,180,0,S
2005-07-04 0:00:00,19,27,23.3,85,8888,6.8,5,180,2,S
2005-07-05 0:00:00,18,27.5,22.5,92,0,6,4,360,0,S
2005-07-06 0:00:00,18,27.5,22.6,94,1,2.5,4,180,0,N
2005-07-07 0:00:00,17,27.6,22.2,92,3,0,3,180,0,S
2005-07-08 0:00:00,18,27,22,92,0,2.6,3,180,1,S
2005-07-09 0:00:00,19,27,22.4,92,0,4.3,3,180,0,S
2005-07-10 0:00:00,19,25.4,22.1,94,3,0,3,360,0,S
2005-07-11 0:00:00,18,27,22.9,91,6,4.1,4,180,0,S
2005-07-12 0:00:00,17,27.2,20.9,95,0,4,4,180,0,S
2005-07-13 0:00:00,19,27.4,22.7,92,15,3.6,4,360,1,S
2005-07-14 0:00:00,18,28.1,22.1,94,0,3.8,3,180,0,N
2005-07-15 0:00:00,19,27.6,22.4,91,3,7,5,180,2,S
2005-07-16 0:00:00,19,27.2,23.5,90,0,0.6,5,180,2,S
2005-07-17 0:00:00,21,25.5,22.5,93,4,1.1,5,180,2,S
2005-07-18 0:00:00,20,26.6,22.3,93,7,0.6,5,180,3,S
2005-07-19 0:00:00,21,24.4,22.4,93,9,0,5,180,2,S
2005-07-20 0:00:00,21,26,22.3,92,9,4.2,5,180,5,S
2005-07-21 0:00:00,21,26.4,22.6,90,1,3,8,180,3,S
2005-07-22 0:00:00,20,26.7,22.7,88,9,4,6,180,4,S
2005-07-23 0:00:00,20,26.6,22.9,92,0,1.6,10,180,7,S
2005-07-24 0:00:00,21,26.2,22.9,86,0,5.4,8,180,5,S
2005-07-25 0:00:00,21,26,22.7,92,1,5.4,9,180,5,S
2005-07-26 0:00:00,20,25.8,22.5,89,0,3.1,8,180,5,S
2005-07-27 0:00:00,21,26.2,22.8,86,0,6.6,6,180,3,S
2005-07-28 0:00:00,20,26.4,23,88,0,0.2,6,180,1,S
2005-07-29 0:00:00,18,26.4,21.7,94,0,1.4,4,180,2,S
2005-07-30 0:00:00,18,27.1,22.2,93,1,2.9,4,180,0,S
2005-07-31 0:00:00,18,27,22.7,92,8,1.1,2,180,0,S
2005-08-01 0:00:00,19,26.4,21.9,91,0,3.9,6,180,4,S
2005-08-02 0:00:00,21,26.6,22.8,89,0,5.8,9,180,5,S
2005-08-03 0:00:00,21,26.8,22.8,88,0,5.1,9,180,4,S
2005-08-04 0:00:00,20,26.8,23.1,85,0,3.5,8,180,2,S
2005-08-05 0:00:00,20,26.1,22.9,88,0,4.3,5,180,3,S
2005-08-06 0:00:00,19,26.8,22.4,90,0,4.8,8,180,2,S
2005-08-07 0:00:00,20,26,22.3,86,0,4.4,5,180,2,S
2005-08-08 0:00:00,19,27,23.2,88,0,3.9,8,180,3,S
2005-08-09 0:00:00,19,27,23.2,90,0,5.4,5,180,3,S
2005-08-10 0:00:00,21,26.8,22.8,86,0,5.7,8,180,5,S
2005-08-11 0:00:00,20,27.3,23.1,88,0,4.1,10,180,3,S
2005-08-12 0:00:00,20,27.2,22.8,76,0,2.3,8,180,1,S
2005-08-13 0:00:00,21,27.4,23.2,90,0,4.6,4,180,1,S
2005-08-14 0:00:00,18,27.1,21,90,0,1.8,3,180,3,S
2005-08-15 0:00:00,19,27.6,23,86,8888,5.4,5,180,4,S
2005-08-16 0:00:00,19,27.3,22.9,88,0,4.7,10,180,5,S
2005-08-17 0:00:00,19,27.2,22.9,88,0,0.2,10,180,3,S
2005-08-18 0:00:00,22,28,24.1,88,0,3.2,5,180,2,S
2005-08-19 0:00:00,20,25.4,22.8,91,12,0.2,4,180,1,S
2005-08-20 0:00:00,19,28.7,22.6,92,8888,3.2,4,180,1,S
2005-08-21 0:00:00,18,28.5,22,93,3,2.5,5,180,1,S
2005-08-22 0:00:00,19,27.1,22.6,86,4,4.2,4,180,1,S
2005-08-23 0:00:00,18,26,20.7,94,5,2.5,4,180,0,S
2005-08-24 0:00:00,19,25.3,21.9,92,1,0,3,180,3,S
2005-08-25 0:00:00,19,25.8,21.2,92,0,3.1,4,180,4,S
2005-08-26 0:00:00,20,26.1,22.7,90,0,3.4,8,180,3,S
2005-08-27 0:00:00,20,27,23.1,85,0,5,8,180,0,S
2005-08-28 0:00:00,19,28,23,89,0,0,4,180,0,S
2005-08-29 0:00:00,18,27,20.6,95,0,1.8,3,180,3,S
2005-08-30 0:00:00,18,26,22,91,6,0,5,180,3,S
2005-08-31 0:00:00,21,26.6,23.1,90,0,4.2,8,180,3,S
2005-09-01 0:00:00,19,27.3,23.7,85,1,3.8,8,180,3,S
2005-09-02 0:00:00,20,27,21.9,92,0,1.5,5,180,2,S
2005-09-03 0:00:00,19,27.5,23.5,85,9,2,8,180,2,S
2005-09-04 0:00:00,18,28.4,22.2,90,0,5.1,4,180,2,S
2005-09-05 0:00:00,18,27.6,22.2,88,0,3.7,5,180,2,S
2005-09-06 0:00:00,19,28.8,22.8,89,0,3.8,4,180,2,S
2005-09-07 0:00:00,19,28.1,23.6,88,0,5.5,5,180,3,S
2005-09-08 0:00:00,21,27.2,22.9,90,0,2.8,6,180,2,S
2005-09-09 0:00:00,18,28.5,22.6,85,1,2.8,8,180,0,S
2005-09-10 0:00:00,18,28.6,20.3,97,0,1,3,180,0,S
2005-09-11 0:00:00,19,26.8,21.7,92,32,0,4,180,1,S
2005-09-12 0:00:00,19,28.1,22.6,90,2,0.6,5,180,1,S
2005-09-13 0:00:00,17,28.1,21.5,93,0,1.8,3,180,0,S
2005-09-14 0:00:00,18,27.5,22.5,92,5,0.2,2,180,2,S
2005-09-15 0:00:00,18,28.2,23.7,88,0,3,4,180,1,S
2005-09-16 0:00:00,18,27,23.2,88,0,6,5,180,2,S
2005-09-17 0:00:00,18,27,22.7,88,0,4.3,6,180,2,S
2005-09-18 0:00:00,15,28,21.5,88,0,5.1,8,180,0,S
2005-09-19 0:00:00,17,29.3,22.6,87,0,4.2,5,180,0,S
2005-09-20 0:00:00,17,29.3,23.1,91,0,4.6,4,180,3,S
2005-09-21 0:00:00,18,28.3,22.3,91,0,4.7,8,180,2,S
2005-09-22 0:00:00,18,28.4,23.9,86,0,3.7,8,180,2,S
2005-09-23 0:00:00,20,29.6,23.3,91,0,3,6,180,0,S
2005-09-24 0:00:00,20,28,22.6,93,74,2,5,180,0,S
2005-09-25 0:00:00,20,28.2,22.9,94,0,3.4,4,180,2,S
2005-09-26 0:00:00,18,28.5,23.6,90,23,3.7,3,180,2,S
2005-09-27 0:00:00,18,28.6,22.5,96,4,1.5,4,180,1,S
2005-09-28 0:00:00,18,27.8,23.5,86,0,3.6,5,180,2,S
2005-09-29 0:00:00,18,27,23.1,87,0,4.3,5,180,2,S
2005-09-30 0:00:00,18,28.9,22.7,88,0,4.2,4,180,3,S
2005-10-01 0:00:00,18,27.6,23.4,83,0,6.1,8,180,2,S
2005-10-02 0:00:00,18,28.9,23.2,90,0,3.5,4,180,1,S
2005-10-03 0:00:00,19,28.9,22,94,8888,1.8,4,360,2,N
2005-10-04 0:00:00,19,29,23.5,84,13,4.6,6,180,2,S
2005-10-05 0:00:00,18,27.8,23.2,90,0,5.2,6,180,2,S
2005-10-06 0:00:00,19,27.7,21.7,96,0,2.2,3,180,0,S
2005-10-07 0:00:00,18,28.7,22,95,28,0,2,180,0,S
2005-10-08 0:00:00,19,28.3,23.1,93,4,1.5,3,180,0,S
2005-10-09 0:00:00,19,28.6,23.5,88,0,2.3,2,180,0,S
2005-10-10 0:00:00,17,28.6,23.2,92,0,5,3,180,1,S
2005-10-11 0:00:00,21,28.4,24.1,90,7,5.1,4,180,1,S
2005-10-12 0:00:00,21,28.7,24.2,86,3,0.2,3,360,0,N
2005-10-13 0:00:00,20,29.1,23.9,91,0,4,2,360,0,N
2005-10-14 0:00:00,20,29,22.4,92,12,1.2,4,90,0,S
2005-10-15 0:00:00,20,29.2,24,90,3,4.8,4,90,1,E
2005-10-16 0:00:00,21,25,21.4,96,8888,0,2,90,0,N
2005-10-17 0:00:00,20,28.3,22.4,92,25,1,4,360,1,N
2005-10-18 0:00:00,19,28.2,22.9,90,0,3,5,360,1,N
2005-10-19 0:00:00,20,29.6,23.3,92,1,4.6,4,180,1,S
2005-10-20 0:00:00,19,29.8,22.3,93,2,2.2,2,180,0,S
2005-10-21 0:00:00,19,29.6,22.6,92,8888,2.8,4,180,0,S
2005-10-22 0:00:00,18,28.3,21.5,96,2,2.8,1,180,0,N
2005-10-23 0:00:00,20,29,22.2,95,16,0.6,3,180,0,N
2005-10-24 0:00:00,19,27,21.8,93,34,0,4,180,0,S
2005-10-25 0:00:00,19,27.8,22.1,94,3,1.8,3,180,0,S
2005-10-26 0:00:00,19,27,21.8,95,31,0.7,2,180,0,N
2005-10-27 0:00:00,19,29,23.2,91,6,5.4,3,180,0,S
2005-10-28 0:00:00,17,26.3,21.8,94,6,1.5,0,0,0,N
2005-10-29 0:00:00,18,28,21.6,95,44,2,4,180,0,S
2005-10-30 0:00:00,20,27.1,22,96,5,0,2,180,0,N
2005-10-31 0:00:00,20,28.3,22.3,92,7,2.1,3,180,1,S
2005-11-01 0:00:00,21,28.6,23.1,95,5,1,4,180,2,S
2005-11-02 0:00:00,21,28.8,24.3,89,1,4.2,5,360,2,S
2005-11-03 0:00:00,21,28.3,23.1,89,8888,0,5,360,2,S
2005-11-04 0:00:00,20,28.1,22,96,8888,1.5,5,180,0,S
2005-11-05 0:00:00,18,28,21.5,96,8,1.4,3,180,0,S
2005-11-06 0:00:00,20,27,23.4,89,35,1.2,5,270,1,N
2005-11-07 0:00:00,20,27,23.2,90,21,0,6,270,2,W
2005-11-08 0:00:00,21,27.5,22.8,90,8888,3.4,5,180,2,W
2005-11-09 0:00:00,21,28,23.6,91,1,3.3,4,270,1,W
2005-11-10 0:00:00,21,29,24.3,88,8888,4.2,5,360,1,W
2005-11-11 0:00:00,20,27.8,23.7,90,8888,1.8,6,270,2,W
2005-11-12 0:00:00,21,25.6,21.7,95,8888,0,4,360,1,N
2005-11-13 0:00:00,21,27.5,23,86,16,0.3,5,270,2,W
2005-11-14 0:00:00,20,27.5,21.9,91,53,2.1,10,270,2,W
2005-11-15 0:00:00,19,27.4,21.7,95,21,0.6,3,270,1,S
2005-11-16 0:00:00,19,28.8,22.9,89,14,1.2,3,180,0,N
2005-11-17 0:00:00,19,27.6,22.7,94,2,3,3,360,1,N
2005-11-18 0:00:00,21,27.5,23.6,90,0,1.9,4,270,1,W
2005-11-19 0:00:00,21,27.8,23.6,89,0,2.9,2,360,0,N
2005-11-20 0:00:00,20,28.4,22.3,94,0,2.1,3,270,0,W
2005-11-21 0:00:00,19,27.2,22,96,23,0.7,2,180,0,N
2005-11-22 0:00:00,19,27.4,22.7,93,47,2.9,4,270,0,W
2005-11-23 0:00:00,19,27.8,21.9,95,8888,2,4,270,0,E
2005-11-24 0:00:00,19,26.2,22.8,91,8888,2.2,4,360,1,W
2005-11-25 0:00:00,21,25.2,22.3,94,26,0,3,270,1,W
2005-11-26 0:00:00,20,25.9,22.3,93,2,0,3,360,0,N
2005-11-27 0:00:00,20,28,23,92,1,1.5,3,270,0,N
2005-11-28 0:00:00,21,27.6,21.9,98,8,1.5,5,270,0,W
2005-11-29 0:00:00,20,27,22.8,93,59,5.5,8,270,2,W
2005-11-30 0:00:00,20,26.5,22.5,94,0,0.9,4,270,1,W
2005-12-01 0:00:00,19,28.1,22.6,93,8888,4.9,4,360,1,N
2005-12-02 0:00:00,18,28.2,21.4,97,1,4.1,2,360,0,N
2005-12-03 0:00:00,20,27.3,22.6,93,53,0.4,3,270,0,W
2005-12-04 0:00:00,20,28,22.9,91,4,5,4,270,1,W
2005-12-05 0:00:00,21,26.8,23.1,93,1,1.5,3,270,1,N
2005-12-06 0:00:00,20,28.4,22.6,93,0,3.7,3,360,0,N
2005-12-07 0:00:00,21,26,22.6,90,2,3.4,5,270,2,W
2005-12-08 0:00:00,21,27.7,23.2,88,8888,0.6,4,270,1,W
2005-12-09 0:00:00,20,27.8,22.5,90,0,0.5,4,270,1,W
2005-12-10 0:00:00,19,28.3,22.3,93,3,2,4,270,1,W
2005-12-11 0:00:00,19,28.3,22.8,93,0,3.9,6,270,2,W
2005-12-12 0:00:00,19,28.2,22.8,90,2,0,6,270,2,W
2005-12-13 0:00:00,21,26,22.1,94,1,1,5,270,1,W
2005-12-14 0:00:00,20,26.2,23.4,88,3,1,4,270,1,W
2005-12-15 0:00:00,21,26.7,22.5,93,0,0,4,270,1,W
2005-12-16 0:00:00,21,27.6,23.2,90,8888,4.1,3,270,0,W
2005-12-17 0:00:00,21,27.4,22,96,7,0,3,270,0,W
2005-12-18 0:00:00,20,27.2,22.6,94,20,0.7,5,180,0,W
2005-12-19 0:00:00,20,27.5,23,94,64,4.1,4,360,2,W
2005-12-20 0:00:00,21,29.6,24.3,92,1,5.1,4,360,1,W
2005-12-21 0:00:00,21,28.5,22.8,92,0,2.6,3,180,0,W
